2.995732 	 19.459901 	 282701209.434918 
2.302585 	 19.003734 	 179150040.571604 
1.609438 	 18.268056 	 85845197.659857 
0.693147 	 17.327224 	 33505612.817374 
0.000000 	 16.626049 	 16618862.813125 
