2.995732 	 19.149672 	 207298790.565082 
2.302585 	 18.844935 	 152845082.800511 
1.609438 	 18.188832 	 79306575.690746 
0.693147 	 17.295553 	 32461104.941588 
0.000000 	 16.610215 	 16357795.424982 
